,user_id,user_name,usersurname,email,password,year_bird,gender,mother_tongue,years_in,studies,working,support_type,expert,area,preference,date
354,355,skOdmsp,fcjKpEjP,UZfcPdQwWG@gmail.com,AvzRmDeCK,1997,Masculino,Español,De 1 año a 2 años,FP (Formacion Profesional),No,Orientacion laboral,No,Valle del Jarama,"Baile, Fotografia, Deportes",2021-05-31
355,356,qzGxrzx,PKpjOZAk,UwwEkdUMBr@gmail.com,TFAqekvAd,1991,Femenino,"Frances, Arabe",Menos de 6 meses,Doctorado,Si,Orientacion sobre temas  legales,No,Valle Bajo del Lozoya,"Musica, Lectura, Viajar",2022-01-30
356,357,PWyjctZ,UdGKtjUN,HXuqLlxbKK@gmail.com,cgtzkCpfQ,1996,No especificar,"Rumano, Español",Menos de 6 meses,Con graduado escolar,Si,Orientacion laboral,Si,Sierra de la Cabrera,"Lectura, Deportes, Juegos",2021-06-16
357,358,rBSIhsi,jVJyVlPz,dclNPhfQgk@gmail.com,OcOYcIOjv,1998,Masculino,Español,De 6 meses a 1 año,Sin graduado escolar,No especificar,Emocional,Si,Valle Alto del Lozoya,"Pintura, Baile, Lectura",2021-05-14
358,359,UMZRglp,mxQqnYiq,uwWAaABYZj@gmail.com,LheOCrzHL,1964,No especificar,"Ucraniano, Italiano",Menos de 6 meses,Master,No,Orientación sobre trámites,No,Valle Medio del Lozoya,"Lectura, Deportes, Juegos",2021-12-23
359,360,PkoaWyW,NsklvpFN,sFHVArcVUN@gmail.com,ciPJhBZZz,1965,No especificar,Italiano,De 1 año a 2 años,Con graduado escolar,Si,Orientacion sobre temas  legales,Si,Sierra de la Cabrera,"Naturaleza, Baile, Fotografia",2021-12-17
360,361,wLMXWvF,AuJoApYo,FwpVellVgw@gmail.com,VWweDKuIb,1997,No especificar,Ingles,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientación sobre trámites,Si,Valle Medio del Lozoya,"Lectura, Fotografia, Cocina",2022-09-20
361,362,TDuCuef,AxIKsvuQ,rarEnQmsNB@gmail.com,xCcOTSVvF,2001,No especificar,"Ucraniano, Aleman",De 1 año a 2 años,Master,No,Orientacion laboral,No,Sierra de la Cabrera,"Viajar, Cine, Juegos",2021-12-10
362,363,lnXowcy,OgyAskIN,AYAJwFaklM@gmail.com,jKgjuQTie,1972,Femenino,Rumano,Más de 2 años,Master,No especificar,Orientacion laboral,No,Valle Bajo del Lozoya,"Fotografia, Naturaleza, Lectura",2021-03-18
363,364,AjMzumq,dCgfafcz,NDpVCiEvuj@gmail.com,ibTsUSXeu,1984,Masculino,"Aleman, Rumano",Menos de 6 meses,Master,Si,Orientacion sobre temas  legales,No,Sierra del Rincon,"Juegos, Fotografia, Lectura",2022-12-12
364,365,bwDGlpm,SumbUFBK,lMUmqKQuWM@gmail.com,LDcPbXqZZ,1967,Masculino,Arabe,Más de 2 años,Grado universitario,No especificar,Emocional,Si,Sierra del Rincon,"Cine, Musica, Cocina",2021-12-16
365,366,FSLTqoL,UPbcTvMS,yWwYIlVaAy@gmail.com,NuvQFQOkk,2001,No especificar,"Chino, Portugues",Menos de 6 meses,Doctorado,Si,Orientacion sobre temas  legales,No,Sierra de la Cabrera,"Juegos, Viajar, Cine",2021-07-25
366,367,FIPYftG,tUVeSGEP,CnBcpKOTOp@gmail.com,CVmhXvFUR,1975,No especificar,Ucraniano,De 6 meses a 1 año,Doctorado,No,Orientación sobre trámites,Si,Valle Medio del Lozoya,"Naturaleza, Cine, Viajar",2022-11-14
367,368,GTBxqzP,VNdpyUmT,AIssAGOMoc@gmail.com,KbfFSJvLT,1976,Femenino,"Español, Frances",Más de 2 años,FP (Formacion Profesional),No especificar,Emocional,No,Valle Medio del Lozoya,"Cocina, Naturaleza, Fotografia",2022-10-12
368,369,vmaXRfL,iYNlNyIB,VxFfGJyRxw@gmail.com,lQVnhBoyR,2002,No especificar,Portugues,De 1 año a 2 años,Master,No,Orientacion sobre temas  legales,Si,Valle Alto del Lozoya,"Musica, Deportes, Viajar",2022-04-28
369,370,gZTzSSD,XtnQcnzi,DTEaDhYsdO@gmail.com,FmNxHjOqe,1999,Femenino,Italiano,De 1 año a 2 años,Master,No especificar,Orientación sobre trámites,Si,Valle Alto del Lozoya,"Lectura, Fotografia, Deportes",2021-09-23
370,371,tnGpJrN,LefUvpMW,szMCJBYNVn@gmail.com,KObKBVmVg,1995,No especificar,"Arabe, Portugues",De 6 meses a 1 año,Sin graduado escolar,No especificar,Orientacion laboral,No,Valle del Jarama,"Baile, Deportes, Cine",2022-03-31
371,372,Sngirdr,JeMmqSys,qxwBsEkgQS@gmail.com,WnyLRGint,1989,Masculino,"Frances, Rumano",De 1 año a 2 años,Sin graduado escolar,No,Emocional,No,Valle del Jarama,"Naturaleza, Deportes, Juegos",2021-08-01
372,373,bAQSiby,QfUFbRld,ntXgPkyKiP@gmail.com,heEmPdtfQ,1987,Masculino,Ucraniano,De 6 meses a 1 año,Con graduado escolar,No especificar,Emocional,No,Valle Alto del Lozoya,"Pintura, Cocina, Baile",2023-01-09
373,374,MAFKIDp,NJZdRSBQ,NgAcredUXY@gmail.com,lIAQdIszK,1967,Masculino,"Aleman, Chino",Menos de 6 meses,Grado universitario,No,Emocional,Si,Valle Medio del Lozoya,"Deportes, Juegos, Cocina",2022-02-28
374,375,vBePdAo,mCHCZgpe,qdOpIRBMEg@gmail.com,HejhHSxbl,1969,Masculino,Aleman,Menos de 6 meses,Doctorado,No,Orientación sobre trámites,No,Sierra de la Cabrera,"Deportes, Pintura, Cine",2021-12-17
375,376,MswnZXD,bNuRywhp,MYvBbjtkzj@gmail.com,POzvlxRWp,1994,Femenino,Español,De 1 año a 2 años,Master,Si,Emocional,Si,Valle Medio del Lozoya,"Baile, Deportes, Lectura",2021-08-28
376,377,QyiZamX,XMNBseAQ,PeHKaUbeCs@gmail.com,KAYQPMTjq,1993,Femenino,"Arabe, Italiano",Menos de 6 meses,Master,No especificar,Orientacion sobre temas  legales,Si,Sierra del Rincon,"Cine, Fotografia, Baile",2021-12-09
377,378,FzNaUly,KhpwWCgB,viGYErDDYw@gmail.com,ESvEIHinx,1964,No especificar,Rumano,De 1 año a 2 años,Sin graduado escolar,No especificar,Orientación sobre trámites,No,Valle del Jarama,"Juegos, Baile, Cocina",2022-02-13
378,379,PJtonao,acDkKuCo,PmPOydVVty@gmail.com,pjzCMWpRE,1997,No especificar,Chino,Menos de 6 meses,Doctorado,Si,Emocional,No,Valle Bajo del Lozoya,"Baile, Naturaleza, Lectura",2022-12-13
379,380,rGBduzW,NqwCchOb,WolkDBaKkM@gmail.com,zWrxUZmwV,1965,Femenino,"Arabe, Portugues",Menos de 6 meses,FP (Formacion Profesional),Si,Emocional,Si,Valle del Jarama,"Fotografia, Baile, Naturaleza",2022-03-24
380,381,cffkLbn,pljDTfUP,oszYuONgDU@gmail.com,ekcjXGnTu,1965,Femenino,"Aleman, Ucraniano",De 1 año a 2 años,Master,No especificar,Orientacion sobre temas  legales,Si,Sierra de la Cabrera,"Lectura, Viajar, Deportes",2022-12-05
381,382,vFCcaNf,rSSiZnCB,qvlDOnbHRE@gmail.com,EkfsAEJqG,2003,No especificar,Portugues,De 1 año a 2 años,Sin graduado escolar,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Deportes, Musica, Cine",2021-03-22
382,383,LVpJyeL,NFRpNtYp,piENxfGuYW@gmail.com,vdxkZNshg,1964,No especificar,Frances,De 1 año a 2 años,Grado universitario,No,Orientacion laboral,No,Sierra de la Cabrera,"Lectura, Juegos, Fotografia",2021-10-01
383,384,NFpqYuB,wJepheIZ,sQAazYzBnI@gmail.com,nJBLCqcTf,1984,Masculino,Rumano,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre temas  legales,Si,Valle Medio del Lozoya,"Fotografia, Deportes, Viajar",2021-10-27
384,385,TxmfwoH,NBIxrksD,ljUNrgJznI@gmail.com,YGGuSxTJb,2000,Masculino,"Frances, Ucraniano",De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion laboral,Si,Sierra del Rincon,"Lectura, Cine, Fotografia",2022-02-08
385,386,xnsEkww,iDrwSuWm,vFlTuuXtqy@gmail.com,mIMGtTkTa,1981,Femenino,"Italiano, Frances",De 1 año a 2 años,Con graduado escolar,No,Emocional,No,Valle Medio del Lozoya,"Cine, Cocina, Pintura",2022-08-08
386,387,KVxgHgG,MZNdFPaW,LNoSoFfMAi@gmail.com,renhgsypO,1999,Femenino,"Rumano, Italiano",Más de 2 años,FP (Formacion Profesional),No,Orientación sobre trámites,No,Sierra del Rincon,"Cocina, Fotografia, Pintura",2022-05-17
387,388,xuNQKzS,sOpXjoKh,ZWHZOAnvhC@gmail.com,zwddcXrDU,1981,Masculino,"Español, Frances",Más de 2 años,Grado universitario,No especificar,Emocional,Si,Valle Medio del Lozoya,"Cocina, Baile, Musica",2021-08-29
388,389,mOiDTLc,tleFdkHp,kuGXkNFmAc@gmail.com,UvoDQWbSh,1997,Femenino,Chino,De 6 meses a 1 año,Doctorado,No,Orientacion sobre temas  legales,Si,Valle Bajo del Lozoya,"Viajar, Fotografia, Juegos",2021-08-26
389,390,TUCcxvo,ZBCyqkAS,ebIoglFcFS@gmail.com,apJkuyFuK,1989,Masculino,"Italiano, Arabe",De 6 meses a 1 año,Sin graduado escolar,No especificar,Orientación sobre trámites,Si,Valle Bajo del Lozoya,"Pintura, Lectura, Cine",2021-09-15
390,391,gYhjHcX,VaIWmiSJ,rnzYzmkLVe@gmail.com,JcjYeUWBB,1980,Masculino,Portugues,De 6 meses a 1 año,Sin graduado escolar,Si,Orientacion laboral,No,Sierra del Rincon,"Fotografia, Viajar, Baile",2021-05-25
391,392,mraqcsg,RMUehtuC,jUpWzVhtDm@gmail.com,CjUshHmcj,1999,No especificar,Frances,Menos de 6 meses,Master,No,Orientacion sobre temas  legales,No,Valle Alto del Lozoya,"Naturaleza, Fotografia, Cine",2022-08-14
392,393,vgisEzt,oaBHpmiQ,vBYJqIvEBQ@gmail.com,GsJFXVdeC,1997,No especificar,Ucraniano,Más de 2 años,Con graduado escolar,No,Orientacion sobre temas  legales,No,Sierra del Rincon,"Viajar, Musica, Deportes",2022-08-21
393,394,GLSiSWS,ITiwarXq,wvMoAYNBbV@gmail.com,iCnjdbbMP,2001,Masculino,Ucraniano,Menos de 6 meses,Grado universitario,Si,Orientación sobre trámites,Si,Valle Bajo del Lozoya,"Cine, Juegos, Lectura",2021-01-09
394,395,qKLnZEQ,mrzLHgMV,gTDQvgGwAL@gmail.com,KBlHbANuZ,1990,No especificar,"Arabe, Ucraniano",De 1 año a 2 años,Doctorado,No,Orientacion sobre temas  legales,Si,Sierra del Rincon,"Deportes, Baile, Cocina",2021-07-07
395,396,SQVBZvM,fZkorDIZ,twuOtWnZYB@gmail.com,qjdxmdvmo,1974,No especificar,"Arabe, Ingles",Más de 2 años,Con graduado escolar,Si,Emocional,Si,Valle Alto del Lozoya,"Naturaleza, Fotografia, Deportes",2021-02-07
396,397,RzIvIpP,gcoqqehk,lTyzuMwqYc@gmail.com,sHSYqWqDc,1975,No especificar,Italiano,Más de 2 años,Grado universitario,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Naturaleza, Cocina, Fotografia",2021-02-25
397,398,PeAfsLG,VkNCAuvq,MGlJEkNHFc@gmail.com,LpgsoqBfw,1990,Masculino,"Aleman, Ingles",De 1 año a 2 años,Con graduado escolar,No especificar,Emocional,No,Valle Alto del Lozoya,"Musica, Viajar, Cine",2022-01-27
398,399,ACjNQPS,hXZHojCI,PrdOvSolyA@gmail.com,twsbLpolc,1979,No especificar,Portugues,De 6 meses a 1 año,Master,Si,Orientación sobre trámites,Si,Valle del Jarama,"Naturaleza, Fotografia, Juegos",2022-09-12
399,400,mZWwFFs,PjqLNyuh,FwYETQaXEX@gmail.com,IzNQLVSoo,1974,No especificar,Aleman,Menos de 6 meses,Master,No,Orientacion laboral,No,Valle Medio del Lozoya,"Lectura, Pintura, Cocina",2021-03-24
400,401,pqgssHO,PDxZxcga,KeklEOJaWl@gmail.com,BXCAkIwln,1983,No especificar,Español,De 6 meses a 1 año,Doctorado,No especificar,Orientación sobre trámites,No,Valle del Jarama,"Juegos, Naturaleza, Fotografia",2022-08-13
401,402,FigIvuO,TYUwwARg,eOhUcoeDpo@gmail.com,RPFsyhPDC,1965,Masculino,"Rumano, Ucraniano",Menos de 6 meses,Con graduado escolar,Si,Orientación sobre trámites,Si,Valle Bajo del Lozoya,"Juegos, Pintura, Cocina",2021-11-14
402,403,RPflGwz,YDkzhKXV,OtlpkBLqtg@gmail.com,bbALtSzTV,1990,Femenino,Ucraniano,De 1 año a 2 años,Sin graduado escolar,Si,Emocional,Si,Sierra del Rincon,"Cocina, Viajar, Baile",2021-10-20
403,404,XIVEBtf,PqKplvkS,ycxLDBpaRx@gmail.com,uPUcRPbxT,1975,Femenino,"Español, Aleman",Más de 2 años,Grado universitario,No especificar,Orientación sobre trámites,Si,Valle Bajo del Lozoya,"Lectura, Cine, Deportes",2022-05-18
404,405,RHrdsfq,tPPIzDRb,nBDCviFFnv@gmail.com,WpgdsrGDC,1981,Femenino,"Italiano, Arabe",De 1 año a 2 años,Sin graduado escolar,No especificar,Emocional,No,Valle del Jarama,"Deportes, Naturaleza, Juegos",2022-04-11
405,406,ZeqYwpo,mAPiaHZg,hBlLIxubpB@gmail.com,UmBzTXlHP,1971,Masculino,"Español, Ingles",De 1 año a 2 años,FP (Formacion Profesional),No,Orientacion laboral,No,Valle Medio del Lozoya,"Deportes, Pintura, Lectura",2021-03-13
406,407,ohVQyyc,spNroIlm,qlLUdESYCe@gmail.com,iYzpVmwcM,1981,No especificar,"Arabe, Frances",De 6 meses a 1 año,Con graduado escolar,Si,Orientación sobre trámites,Si,Sierra de la Cabrera,"Baile, Deportes, Cocina",2021-09-22
407,408,JnSteXQ,RUipZAsm,VMrztEHUjO@gmail.com,onvIkBRjw,1978,No especificar,"Italiano, Frances",Menos de 6 meses,Con graduado escolar,Si,Orientacion sobre temas  legales,No,Valle Bajo del Lozoya,"Deportes, Baile, Pintura",2023-01-02
408,409,DpERGfw,FJLvdUDV,HdbxksFpuZ@gmail.com,ZKojCKTvS,2002,No especificar,Ingles,Menos de 6 meses,Master,No,Emocional,Si,Valle Alto del Lozoya,"Fotografia, Naturaleza, Juegos",2022-07-26
409,410,zEAkVfG,fpDJKNme,WKiQdxkymY@gmail.com,LXduvXfpe,1964,Femenino,"Chino, Rumano",Menos de 6 meses,Doctorado,No,Emocional,Si,Valle Medio del Lozoya,"Deportes, Cocina, Pintura",2021-12-02
410,411,nMZUZnb,qFIYdxjT,vMwpfzctqE@gmail.com,qpZpeWBqi,1991,No especificar,Español,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre temas  legales,No,Valle Bajo del Lozoya,"Naturaleza, Deportes, Fotografia",2022-08-02
411,412,ndiOtoS,zgDsaXrh,CCmOvBTRkv@gmail.com,maVrJzjZb,1999,No especificar,"Arabe, Portugues",De 1 año a 2 años,Sin graduado escolar,Si,Orientacion laboral,Si,Valle Alto del Lozoya,"Baile, Viajar, Pintura",2022-02-28
412,413,YjPbdZa,TXUUKLcy,TCVxbCDeFa@gmail.com,owlobWodG,1965,Femenino,"Rumano, Italiano",Menos de 6 meses,Sin graduado escolar,No especificar,Orientación sobre trámites,Si,Valle Bajo del Lozoya,"Cocina, Lectura, Viajar",2022-08-03
413,414,szsKApN,iohbtpFv,jNYziPOQYi@gmail.com,vNmWaoRkA,1981,Femenino,Portugues,De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Sierra de la Cabrera,"Cine, Naturaleza, Musica",2021-11-28
414,415,nRXBlZy,sPLibPOv,UsaMnWnUZn@gmail.com,XFhDTQLOZ,1969,Femenino,Rumano,Menos de 6 meses,Doctorado,No,Orientacion sobre temas  legales,Si,Valle Bajo del Lozoya,"Lectura, Musica, Deportes",2022-10-04
415,416,KFTEBqN,ZaVKHuKO,uGeSIIqvEB@gmail.com,PxPaJAfwA,1983,Masculino,Español,De 1 año a 2 años,Grado universitario,Si,Orientación sobre trámites,No,Valle Bajo del Lozoya,"Deportes, Baile, Naturaleza",2022-06-06
416,417,HkOnlVQ,KhrZnxAM,QzfAywYZSr@gmail.com,eXgIEDodz,1988,Femenino,Ingles,De 6 meses a 1 año,Con graduado escolar,No,Emocional,Si,Valle del Jarama,"Pintura, Musica, Cine",2021-10-11
417,418,OBnXAgw,fEULxenb,CHCMPiHOru@gmail.com,ypUpgjtYK,1971,Femenino,Aleman,De 6 meses a 1 año,FP (Formacion Profesional),No especificar,Orientacion laboral,No,Valle Alto del Lozoya,"Cine, Lectura, Baile",2022-11-19
418,419,NazZRmW,HjhmEwdr,bSFsSHqByz@gmail.com,IJhwugFPu,1992,No especificar,"Español, Chino",De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Valle Bajo del Lozoya,"Baile, Juegos, Lectura",2021-11-03
419,420,kdLdeuS,jSXDdrsP,OoxMPTKfMQ@gmail.com,rGDxLNdzj,1978,Masculino,"Frances, Aleman",Menos de 6 meses,FP (Formacion Profesional),Si,Orientacion sobre temas  legales,Si,Sierra del Rincon,"Baile, Viajar, Pintura",2022-05-22
420,421,bwiGbCd,LKIxOdFf,AQybCUVnCV@gmail.com,XPslbDgyA,1973,No especificar,"Ingles, Frances",Más de 2 años,FP (Formacion Profesional),No,Orientación sobre trámites,No,Valle Medio del Lozoya,"Viajar, Cine, Cocina",2021-09-11
421,422,XAFNxYt,EpdxCXym,TBpsAzEIbH@gmail.com,NPABoQVDA,1979,Masculino,Español,De 1 año a 2 años,FP (Formacion Profesional),No especificar,Orientacion laboral,No,Sierra de la Cabrera,"Cocina, Juegos, Cine",2021-01-06
422,423,UGCNazI,MBnxCeed,FqbdYUPTfd@gmail.com,QFUgKPUOa,1990,Masculino,"Arabe, Ingles",Menos de 6 meses,Doctorado,No especificar,Emocional,No,Valle del Jarama,"Pintura, Naturaleza, Cine",2022-07-15
423,424,wHQOVwy,xPlSasQK,xJIJURqccv@gmail.com,nNbuhthCR,1973,No especificar,"Español, Ingles",Más de 2 años,Grado universitario,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Fotografia, Baile, Juegos",2022-09-10
424,425,gQyZBCp,lxHoMADr,yqGiUszaVM@gmail.com,JAYskWyfT,1994,No especificar,Ingles,Más de 2 años,FP (Formacion Profesional),No,Orientacion laboral,No,Valle Medio del Lozoya,"Baile, Cocina, Lectura",2022-08-27
425,426,QzsKpxm,mJVJAmge,AoIsmUsQTm@gmail.com,OBLgupdDl,2001,Femenino,Frances,De 6 meses a 1 año,Grado universitario,No especificar,Orientacion laboral,No,Sierra del Rincon,"Cocina, Naturaleza, Fotografia",2022-09-24
426,427,FpFtfvE,MZmwtfzz,YOjnndcJFJ@gmail.com,PyxGWDUcH,2000,Masculino,"Frances, Rumano",De 1 año a 2 años,Con graduado escolar,No,Orientacion laboral,Si,Sierra del Rincon,"Lectura, Fotografia, Baile",2021-01-26
427,428,XvEoann,ESXHmOWg,DIYBeNzTOL@gmail.com,wmOkEMBVJ,1974,No especificar,Frances,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre temas  legales,No,Sierra de la Cabrera,"Viajar, Juegos, Musica",2021-07-19
428,429,GrqYWhM,yzKMuVfB,tooUaXUREP@gmail.com,kMUEpRzhI,1996,Femenino,Rumano,Más de 2 años,Sin graduado escolar,Si,Orientacion laboral,Si,Valle Medio del Lozoya,"Pintura, Viajar, Naturaleza",2021-11-01
429,430,LvmZzsE,HKQlIJfz,ayEkPilULC@gmail.com,OAVZDRxwi,1993,No especificar,"Italiano, Frances",Más de 2 años,Master,No especificar,Orientacion laboral,Si,Valle Medio del Lozoya,"Musica, Cine, Viajar",2021-05-07
430,431,icKVFQb,QhbOyseE,zOIAHYNZEy@gmail.com,QEShaJXqc,1980,Masculino,Chino,De 1 año a 2 años,FP (Formacion Profesional),No,Emocional,No,Valle Bajo del Lozoya,"Naturaleza, Viajar, Musica",2022-04-02
431,432,itwVnrl,WaoYbion,IGCZHBnhjS@gmail.com,LMWTtdynF,1974,Femenino,"Frances, Chino",De 6 meses a 1 año,Sin graduado escolar,Si,Orientacion sobre temas  legales,No,Valle Alto del Lozoya,"Fotografia, Pintura, Viajar",2021-05-09
432,433,alkSJav,HyNfOpTf,jydDPuQCzy@gmail.com,OZHFrqFsR,1978,Femenino,Portugues,De 6 meses a 1 año,Doctorado,No,Orientación sobre trámites,Si,Sierra del Rincon,"Lectura, Musica, Baile",2022-02-06
433,434,wLsoHBi,NvXBffAM,HpwZCMrgQM@gmail.com,hwKrLvBqM,1999,No especificar,"Ucraniano, Portugues",Menos de 6 meses,Sin graduado escolar,No especificar,Orientación sobre trámites,No,Sierra de la Cabrera,"Musica, Viajar, Cocina",2021-01-24
434,435,RAvHdZG,djNDtxat,wsAAGXMCRH@gmail.com,FbKQkwFve,1968,Masculino,"Ingles, Frances",De 1 año a 2 años,Doctorado,Si,Orientacion laboral,No,Sierra del Rincon,"Lectura, Viajar, Musica",2021-08-04
435,436,PntWYKX,IDXdCNrM,fHRhFLKTrg@gmail.com,irnGawyrG,1991,Femenino,"Aleman, Ucraniano",De 6 meses a 1 año,Doctorado,No especificar,Orientación sobre trámites,No,Sierra del Rincon,"Juegos, Viajar, Cine",2021-07-05
436,437,vQhXPMR,ZqLrwauU,SnIqZPlDIN@gmail.com,uybIzzPKt,1998,Masculino,"Aleman, Ingles",De 1 año a 2 años,Con graduado escolar,No especificar,Orientacion sobre temas  legales,Si,Valle Alto del Lozoya,"Lectura, Fotografia, Naturaleza",2022-01-19
437,438,uoGaQgb,YqjUTjOA,iPPGLnzRbJ@gmail.com,kIEAySsVH,1971,No especificar,Ucraniano,Más de 2 años,Con graduado escolar,No especificar,Orientación sobre trámites,No,Sierra de la Cabrera,"Lectura, Juegos, Fotografia",2022-08-22
438,439,nzKLSBx,gMiafqKN,TAncaUOlQl@gmail.com,HXdfRYxTI,1989,Femenino,"Ucraniano, Aleman",De 6 meses a 1 año,Master,No especificar,Orientación sobre trámites,No,Valle Medio del Lozoya,"Deportes, Juegos, Viajar",2022-08-22
439,440,Ikzfutq,iJSpZdQU,kTHRSLMdZb@gmail.com,cioOrykRs,1998,No especificar,"Portugues, Español",Menos de 6 meses,Doctorado,Si,Orientación sobre trámites,No,Valle Bajo del Lozoya,"Cine, Fotografia, Baile",2022-08-20
440,441,mahrHWt,gFlYfxnE,WYTwdMxDZc@gmail.com,RSXvneyUM,1971,Masculino,"Arabe, Portugues",Menos de 6 meses,Master,No,Orientación sobre trámites,No,Valle Bajo del Lozoya,"Juegos, Lectura, Baile",2022-08-14
441,442,SAtZhpm,hGHMNOqu,deCKJNHwjH@gmail.com,mciFzOXxu,1993,Masculino,"Ucraniano, Italiano",Más de 2 años,Sin graduado escolar,No especificar,Orientacion sobre temas  legales,No,Sierra del Rincon,"Lectura, Musica, Viajar",2022-07-20
442,443,WTMkTAt,Hlgbqbug,dueqHnnnEc@gmail.com,ysNmytmBB,1967,Masculino,"Español, Ucraniano",Más de 2 años,Doctorado,No,Orientacion sobre temas  legales,Si,Sierra de la Cabrera,"Naturaleza, Lectura, Viajar",2022-06-28
443,444,GBpvgBZ,jPQMfLUn,wDcEtuaZuN@gmail.com,nZypuEnBI,1980,Masculino,Chino,Más de 2 años,Sin graduado escolar,No especificar,Orientacion sobre temas  legales,Si,Sierra del Rincon,"Naturaleza, Musica, Cocina",2022-11-04
444,445,XGcoBSE,ugAVVFxq,gYOqNHfTJW@gmail.com,eXoiRnSaW,1969,No especificar,"Italiano, Ucraniano",De 6 meses a 1 año,Con graduado escolar,No especificar,Orientación sobre trámites,Si,Valle Medio del Lozoya,"Naturaleza, Viajar, Cine",2022-05-24
445,446,kHYRrmc,toaPMvQl,wwsJgogDVC@gmail.com,DiJRlGRAY,1970,Femenino,"Rumano, Arabe",Menos de 6 meses,Grado universitario,No,Emocional,No,Valle Medio del Lozoya,"Juegos, Lectura, Cine",2021-09-24
446,447,UdJPNfv,jUIpSufP,HtLXUFkbPn@gmail.com,nMcJkakbW,1970,No especificar,"Frances, Español",De 1 año a 2 años,Grado universitario,Si,Orientación sobre trámites,No,Sierra del Rincon,"Musica, Cocina, Lectura",2021-07-14
447,448,PPMGZYG,UBwHmmee,rscsNtIWbz@gmail.com,nXGBRcSHM,1976,Masculino,"Ucraniano, Aleman",De 6 meses a 1 año,Master,Si,Orientación sobre trámites,No,Valle Bajo del Lozoya,"Viajar, Cocina, Juegos",2021-09-12
448,449,DFoGAtP,eQdTfjbu,dgngKDyDyF@gmail.com,GwcLFDQrp,1995,Femenino,"Ucraniano, Aleman",De 1 año a 2 años,Grado universitario,No,Orientacion sobre temas  legales,Si,Valle del Jarama,"Juegos, Deportes, Fotografia",2022-06-07
449,450,zcKQEgF,SngssoHR,oNkpEpQspZ@gmail.com,pssKRqiYB,1997,Masculino,"Ingles, Ucraniano",Menos de 6 meses,Con graduado escolar,Si,Orientacion laboral,No,Valle Medio del Lozoya,"Deportes, Musica, Viajar",2022-11-24
450,451,BnHoBRI,EaxRYrCL,azIEvgClWC@gmail.com,mEvqtyCuG,1996,Femenino,Portugues,De 6 meses a 1 año,Doctorado,No especificar,Emocional,No,Valle Bajo del Lozoya,"Naturaleza, Cine, Fotografia",2022-10-06
451,452,iLojclT,RYQHZtSw,ipSdFzquPv@gmail.com,SGspUEFfD,1998,No especificar,Chino,Menos de 6 meses,Master,No,Orientacion sobre temas  legales,No,Valle Bajo del Lozoya,"Cine, Viajar, Juegos",2022-07-25
452,453,GijDWay,wgJffZMo,wCQaDviSbW@gmail.com,MqKWxVszl,1994,No especificar,Rumano,De 1 año a 2 años,Doctorado,No,Orientacion laboral,Si,Sierra del Rincon,"Deportes, Fotografia, Baile",2021-10-27
453,454,ODpWipc,OqjVzHYf,DuhDIcdNbD@gmail.com,TLGIdsnJc,1966,No especificar,Ucraniano,De 1 año a 2 años,Sin graduado escolar,No,Orientacion sobre temas  legales,Si,Valle del Jarama,"Fotografia, Musica, Cocina",2022-07-24
454,455,dHSQlnb,stvbaFhE,RoguLLOCBe@gmail.com,DaWlixCJC,1974,Masculino,"Chino, Ucraniano",De 6 meses a 1 año,FP (Formacion Profesional),No,Orientacion sobre temas  legales,Si,Valle Alto del Lozoya,"Naturaleza, Cine, Juegos",2021-07-07
455,456,BIzBrbP,piGQsJQP,SjrCgzujVQ@gmail.com,rZPoNCVEV,1992,No especificar,Rumano,De 6 meses a 1 año,Master,No especificar,Orientacion laboral,Si,Sierra del Rincon,"Pintura, Juegos, Fotografia",2022-07-17
456,457,XqaBcTx,gbcCTpzG,yFnFubGAip@gmail.com,teFGhIThs,1996,Femenino,"Arabe, Italiano",Más de 2 años,FP (Formacion Profesional),No,Orientación sobre trámites,No,Sierra de la Cabrera,"Baile, Naturaleza, Lectura",2022-10-09
