user_id,user_name,user_surname,email,password_,year_birth,gender,mother_tongue,years_in,studies,working,support_type,expert,area,about_me,date,country,pic
325,Ivette,Donnie,ivette.donnie6@gmail.com,nWlUfyVuS,1974,Masculino,Ucraniano,Más de 2 años,FP (Formacion Profesional),No especificar,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Viajar, Fotografia, Juegos",16/12/2022,,325.jpg
326,Esther,Diana,esther.diana3@outlook.com,WcvQKXEbB,1974,Masculino,"Ingles, Chino",Más de 2 años,Doctorado,No,Emocional,Si,Valle Medio del Lozoya,"Lectura, Cocina, Deportes",23/06/2022,,326.jpg
327,Jessica,Jeff,jessica.jeff6@gmail.com,hGqCfVRSa,1982,Femenino,Español,De 6 meses a 1 año,Master,No,Emocional,No,Valle Alto del Lozoya,"Musica, Juegos, Lectura",02/12/2022,,327.jpg
328,Lori,Paul,lori.paul5@mail.com,yUyLFXgPg,1967,Masculino,"Frances, Ucraniano",Más de 2 años,Con graduado escolar,Si,Orientacion laboral,No,Sierra de la Cabrera,"Juegos, Baile, Naturaleza",26/09/2022,,328.jpg
329,James,Dorothy,james.dorothy2@mail.kz,nnHQVxxlI,1965,Femenino,Portugues,Más de 2 años,Sin graduado escolar,No especificar,Orientacion laboral,Si,Sierra de la Cabrera,"Fotografia, Baile, Cocina",12/08/2021,,329.jpg
330,Joseph,Winter,joseph.winter7@outlook.com,JVRSNyzDS,1965,Masculino,"Portugues, Español",De 6 meses a 1 año,Grado universitario,No,Orientacion sobre tramites,Si,Sierra de la Cabrera,"Naturaleza, Deportes, Baile",18/12/2022,,330.jpg
331,Myrtle,Richard,myrtle.richard3@mail.com,pytnebuoE,1974,Masculino,"Frances, Rumano",Más de 2 años,FP (Formacion Profesional),No especificar,Emocional,Si,Valle del Jarama,"Naturaleza, Juegos, Pintura",07/09/2022,,331.jpg
332,Alphonso,Mathew,alphonso.mathew1@mail.kz,gNIBsWMzu,1974,Femenino,"Portugues, Ingles",De 6 meses a 1 año,FP (Formacion Profesional),No especificar,Emocional,Si,Sierra de la Cabrera,"Cocina, Naturaleza, Cine",21/10/2021,,332.jpg
333,Vita,Trista,vita.trista2@aol.com,dQGEfBvPN,1989,No especificar,"Chino, Ingles",De 1 año a 2 años,Grado universitario,No especificar,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Pintura, Fotografia, Juegos",02/12/2022,,333.jpg
334,Linda,Raymond,linda.raymond1@mail.com,HXQSakemB,1999,No especificar,Italiano,De 6 meses a 1 año,Sin graduado escolar,No,Emocional,No,Valle Alto del Lozoya,"Baile, Naturaleza, Viajar",09/07/2022,,334.jpg
335,Rita,Pamela,rita.pamela5@gmail.com,yFviUnExo,1974,No especificar,"Rumano, Frances",De 1 año a 2 años,Sin graduado escolar,No especificar,Orientacion laboral,Si,Valle del Jarama,"Pintura, Fotografia, Cocina",29/09/2021,,335.jpg
336,Paul,Bernice,paul.bernice3@aol.com,cKxPZfZzW,2001,Masculino,"Ingles, Chino",Más de 2 años,Grado universitario,Si,Emocional,No,Valle Bajo del Lozoya,"Baile, Naturaleza, Viajar",29/05/2022,,336.jpg
337,Joseph,Winfred,joseph.winfred5@mail.com,NNFtJwpBs,1967,Masculino,"Italiano, Aleman",De 6 meses a 1 año,Grado universitario,No especificar,Orientacion sobre tramites,No,Sierra del Rincon,"Cine, Cocina, Baile",09/07/2021,,337.jpg
338,Jennie,Johnny,jennie.johnny5@mail.kz,XRhEQfhGa,1977,Masculino,Frances,Menos de 6 meses,FP (Formacion Profesional),Si,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Deportes, Viajar, Cocina",11/07/2022,,338.jpg
339,Michele,Becky,michele.becky8@yahoo.com,qqNZQYPvf,1982,Femenino,"Frances, Ucraniano",Más de 2 años,FP (Formacion Profesional),No especificar,Emocional,No,Valle del Jarama,"Pintura, Musica, Deportes",29/10/2022,,339.jpg
340,Marilynn,Steven,marilynn.steven1@hotmail.com,txVIfxwah,1966,Masculino,"Ingles, Español",De 6 meses a 1 año,Master,No especificar,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Viajar, Pintura, Fotografia",13/12/2022,,340.jpg
341,Kenneth,Quyen,kenneth.quyen4@hotmail.com,UYHXAWTHS,1991,No especificar,"Español, Rumano",De 6 meses a 1 año,Doctorado,No especificar,Orientacion sobre temas legales,No,Sierra del Rincon,"Naturaleza, Cine, Deportes",10/08/2022,,341.jpg
342,Shane,Chris,shane.chris5@outlook.com,xJhlIGAmU,1998,Femenino,"Ingles, Italiano",De 1 año a 2 años,FP (Formacion Profesional),No especificar,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Fotografia, Cocina, Deportes",17/01/2021,,342.jpg
343,Elizabeth,Darlene,elizabeth.darlene5@outlook.com,ERcqJzjSC,1972,Masculino,"Ingles, Portugues",Más de 2 años,FP (Formacion Profesional),No,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Deportes, Lectura, Baile",01/01/2022,,343.jpg
344,Rose,Teresa,rose.teresa4@hotmail.com,bRXWdrurq,1979,No especificar,Chino,De 6 meses a 1 año,Master,No especificar,Orientacion laboral,Si,Valle Alto del Lozoya,"Juegos, Cine, Baile",08/01/2023,,344.jpg
345,Bertha,Juan,bertha.juan8@aol.com,flHHMsXMe,1982,No especificar,Italiano,De 6 meses a 1 año,Master,No especificar,Orientacion laboral,No,Valle Medio del Lozoya,"Naturaleza, Baile, Viajar",07/04/2022,,345.jpg
346,Vicki,Ann,vicki.ann5@gmail.com,tYZsxfVDQ,1983,Femenino,"Ucraniano, Aleman",Menos de 6 meses,Master,No especificar,Orientacion sobre temas legales,Si,Sierra del Rincon,"Lectura, Deportes, Naturaleza",04/12/2021,,346.jpg
347,Mary,Cameron,mary.cameron6@yahoo.com,hABgZgHTM,1972,Femenino,"Frances, Aleman",Menos de 6 meses,Grado universitario,Si,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Baile, Pintura, Musica",13/05/2021,,347.jpg
348,Judy,Lillian,judy.lillian6@yahoo.com,JeVxMmaQZ,1980,Masculino,"Chino, Frances",Más de 2 años,Master,No,Emocional,Si,Valle del Jarama,"Fotografia, Deportes, Juegos",18/02/2022,,348.jpg
349,Jamaal,Risa,jamaal.risa9@mail.kz,mKBgeuDfY,1964,No especificar,"Italiano, Chino",De 1 año a 2 años,Grado universitario,Si,Orientacion sobre temas legales,Si,Valle del Jarama,"Baile, Fotografia, Musica",10/01/2022,,349.jpg
350,Dino,Marcelo,dino.marcelo9@gmail.com,oeqXquRYn,1987,Masculino,"Italiano, Ingles",Menos de 6 meses,Sin graduado escolar,No especificar,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Cocina, Pintura, Juegos",05/02/2022,,350.jpg
351,Norman,Salvador,norman.salvador1@hotmail.com,oyazHNQqP,1969,Masculino,"Chino, Ucraniano",Más de 2 años,Master,No,Emocional,No,Valle del Jarama,"Juegos, Deportes, Naturaleza",19/03/2022,,351.jpg
352,Perry,Judy,perry.judy6@aol.com,SCJtSQlCJ,1978,Masculino,"Español, Portugues",Más de 2 años,Sin graduado escolar,No,Orientacion sobre temas legales,Si,Valle Medio del Lozoya,"Juegos, Pintura, Cocina",22/08/2021,,352.jpg
353,Dolores,Joe,dolores.joe5@yahoo.com,WHaaZbZfY,1996,Masculino,Italiano,Más de 2 años,Grado universitario,No,Orientacion laboral,No,Valle Bajo del Lozoya,"Viajar, Cocina, Lectura",29/01/2022,,353.jpg
354,Angeline,Dominick,angeline.dominick2@outlook.com,BhfYivmBe,1976,Femenino,"Ucraniano, Aleman",Menos de 6 meses,Master,No,Orientacion sobre tramites,Si,Valle del Jarama,"Deportes, Baile, Viajar",21/10/2022,,354.jpg
355,Allen,Cassandra,allen.cassandra9@hotmail.com,AvzRmDeCK,1997,Masculino,Español,De 1 año a 2 años,FP (Formacion Profesional),No,Orientacion laboral,No,Valle del Jarama,"Baile, Fotografia, Deportes",31/05/2021,,355.jpg
356,David,Vicki,david.vicki4@aol.com,TFAqekvAd,1991,Femenino,"Frances, Arabe",Menos de 6 meses,Doctorado,Si,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Musica, Lectura, Viajar",30/01/2022,,356.jpg
357,Sandy,Linda,sandy.linda1@gmail.com,cgtzkCpfQ,1996,No especificar,"Rumano, Español",Menos de 6 meses,Con graduado escolar,Si,Orientacion laboral,Si,Sierra de la Cabrera,"Lectura, Deportes, Juegos",16/06/2021,,357.jpg
358,Scott,Patrick,scott.patrick3@aol.com,OcOYcIOjv,1998,Masculino,Español,De 6 meses a 1 año,Sin graduado escolar,No especificar,Emocional,Si,Valle Alto del Lozoya,"Pintura, Baile, Lectura",14/05/2021,,358.jpg
359,Robert,Ralph,robert.ralph6@mail.com,LheOCrzHL,1964,No especificar,"Ucraniano, Italiano",Menos de 6 meses,Master,No,Orientacion sobre tramites,No,Valle Medio del Lozoya,"Lectura, Deportes, Juegos",23/12/2021,,359.jpg
360,John,Thomas,john.thomas8@aol.com,ciPJhBZZz,1965,No especificar,Italiano,De 1 año a 2 años,Con graduado escolar,Si,Orientacion sobre temas legales,Si,Sierra de la Cabrera,"Naturaleza, Baile, Fotografia",17/12/2021,,360.jpg
361,Karen,Tyrone,karen.tyrone6@mail.kz,VWweDKuIb,1997,No especificar,Ingles,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre tramites,Si,Valle Medio del Lozoya,"Lectura, Fotografia, Cocina",20/09/2022,,361.jpg
362,John,Madelyn,john.madelyn7@yahoo.com,xCcOTSVvF,2001,No especificar,"Ucraniano, Aleman",De 1 año a 2 años,Master,No,Orientacion laboral,No,Sierra de la Cabrera,"Viajar, Cine, Juegos",10/12/2021,,362.jpg
363,Tammy,Bryce,tammy.bryce1@aol.com,jKgjuQTie,1972,Femenino,Rumano,Más de 2 años,Master,No especificar,Orientacion laboral,No,Valle Bajo del Lozoya,"Fotografia, Naturaleza, Lectura",18/03/2021,,363.jpg
364,Lynda,Alice,lynda.alice8@mail.com,ibTsUSXeu,1984,Masculino,"Aleman, Rumano",Menos de 6 meses,Master,Si,Orientacion sobre temas legales,No,Sierra del Rincon,"Juegos, Fotografia, Lectura",12/12/2022,,364.jpg
365,John,Micheal,john.micheal5@outlook.com,LDcPbXqZZ,1967,Masculino,Arabe,Más de 2 años,Grado universitario,No especificar,Emocional,Si,Sierra del Rincon,"Cine, Musica, Cocina",16/12/2021,,365.jpg
366,Aaron,Carol,aaron.carol4@hotmail.com,NuvQFQOkk,2001,No especificar,"Chino, Portugues",Menos de 6 meses,Doctorado,Si,Orientacion sobre temas legales,No,Sierra de la Cabrera,"Juegos, Viajar, Cine",25/07/2021,,366.jpg
367,Kimberly,Maria,kimberly.maria1@yahoo.com,CVmhXvFUR,1975,No especificar,Ucraniano,De 6 meses a 1 año,Doctorado,No,Orientacion sobre tramites,Si,Valle Medio del Lozoya,"Naturaleza, Cine, Viajar",14/11/2022,,367.jpg
368,Rosemary,John,rosemary.john3@aol.com,KbfFSJvLT,1976,Femenino,"Español, Frances",Más de 2 años,FP (Formacion Profesional),No especificar,Emocional,No,Valle Medio del Lozoya,"Cocina, Naturaleza, Fotografia",12/10/2022,,368.jpg
369,Charles,Yen,charles.yen8@aol.com,lQVnhBoyR,2002,No especificar,Portugues,De 1 año a 2 años,Master,No,Orientacion sobre temas legales,Si,Valle Alto del Lozoya,"Musica, Deportes, Viajar",28/04/2022,,369.jpg
370,Francis,Elizabeth,francis.elizabeth4@yahoo.com,FmNxHjOqe,1999,Femenino,Italiano,De 1 año a 2 años,Master,No especificar,Orientacion sobre tramites,Si,Valle Alto del Lozoya,"Lectura, Fotografia, Deportes",23/09/2021,,370.jpg
371,Santos,Myrtle,santos.myrtle5@aol.com,KObKBVmVg,1995,No especificar,"Arabe, Portugues",De 6 meses a 1 año,Sin graduado escolar,No especificar,Orientacion laboral,No,Valle del Jarama,"Baile, Deportes, Cine",31/03/2022,,371.jpg
372,Mary,Ellen,mary.ellen5@gmail.com,WnyLRGint,1989,Masculino,"Frances, Rumano",De 1 año a 2 años,Sin graduado escolar,No,Emocional,No,Valle del Jarama,"Naturaleza, Deportes, Juegos",01/08/2021,,372.jpg
373,Bertha,Patricia,bertha.patricia1@gmail.com,heEmPdtfQ,1987,Masculino,Ucraniano,De 6 meses a 1 año,Con graduado escolar,No especificar,Emocional,No,Valle Alto del Lozoya,"Pintura, Cocina, Baile",09/01/2023,,373.jpg
374,Valerie,Betty,valerie.betty1@gmail.com,lIAQdIszK,1967,Masculino,"Aleman, Chino",Menos de 6 meses,Grado universitario,No,Emocional,Si,Valle Medio del Lozoya,"Deportes, Juegos, Cocina",28/02/2022,,374.jpg
375,Amanda,Janet,amanda.janet5@hotmail.com,HejhHSxbl,1969,Masculino,Aleman,Menos de 6 meses,Doctorado,No,Orientacion sobre tramites,No,Sierra de la Cabrera,"Deportes, Pintura, Cine",17/12/2021,,375.jpg
376,Siu,Tiffany,siu.tiffany7@aol.com,POzvlxRWp,1994,Femenino,Español,De 1 año a 2 años,Master,Si,Emocional,Si,Valle Medio del Lozoya,"Baile, Deportes, Lectura",28/08/2021,,376.jpg
377,Diane,Charlotte,diane.charlotte6@mail.kz,KAYQPMTjq,1993,Femenino,"Arabe, Italiano",Menos de 6 meses,Master,No especificar,Orientacion sobre temas legales,Si,Sierra del Rincon,"Cine, Fotografia, Baile",09/12/2021,,377.jpg
378,Darryl,Misty,darryl.misty3@outlook.com,ESvEIHinx,1964,No especificar,Rumano,De 1 año a 2 años,Sin graduado escolar,No especificar,Orientacion sobre tramites,No,Valle del Jarama,"Juegos, Baile, Cocina",13/02/2022,,378.jpg
379,Michael,Roger,michael.roger7@mail.kz,pjzCMWpRE,1997,No especificar,Chino,Menos de 6 meses,Doctorado,Si,Emocional,No,Valle Bajo del Lozoya,"Baile, Naturaleza, Lectura",13/12/2022,,379.jpg
380,Wanda,Fabian,wanda.fabian9@hotmail.com,zWrxUZmwV,1965,Femenino,"Arabe, Portugues",Menos de 6 meses,FP (Formacion Profesional),Si,Emocional,Si,Valle del Jarama,"Fotografia, Baile, Naturaleza",24/03/2022,,380.jpg
381,Garrett,Mark,garrett.mark9@gmail.com,ekcjXGnTu,1965,Femenino,"Aleman, Ucraniano",De 1 año a 2 años,Master,No especificar,Orientacion sobre temas legales,Si,Sierra de la Cabrera,"Lectura, Viajar, Deportes",05/12/2022,,381.jpg
382,Bobbie,Amy,bobbie.amy5@hotmail.com,EkfsAEJqG,2003,No especificar,Portugues,De 1 año a 2 años,Sin graduado escolar,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Deportes, Musica, Cine",22/03/2021,,382.jpg
383,Charles,Ann,charles.ann8@gmail.com,vdxkZNshg,1964,No especificar,Frances,De 1 año a 2 años,Grado universitario,No,Orientacion laboral,No,Sierra de la Cabrera,"Lectura, Juegos, Fotografia",01/10/2021,,383.jpg
384,Peter,Carol,peter.carol8@outlook.com,nJBLCqcTf,1984,Masculino,Rumano,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre temas legales,Si,Valle Medio del Lozoya,"Fotografia, Deportes, Viajar",27/10/2021,,384.jpg
385,Harry,Joseph,harry.joseph8@aol.com,YGGuSxTJb,2000,Masculino,"Frances, Ucraniano",De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion laboral,Si,Sierra del Rincon,"Lectura, Cine, Fotografia",08/02/2022,,385.jpg
386,Alexia,Michelle,alexia.michelle3@outlook.com,mIMGtTkTa,1981,Femenino,"Italiano, Frances",De 1 año a 2 años,Con graduado escolar,No,Emocional,No,Valle Medio del Lozoya,"Cine, Cocina, Pintura",08/08/2022,,386.jpg
387,Michael,Patricia,michael.patricia2@mail.com,renhgsypO,1999,Femenino,"Rumano, Italiano",Más de 2 años,FP (Formacion Profesional),No,Orientacion sobre tramites,No,Sierra del Rincon,"Cocina, Fotografia, Pintura",17/05/2022,,387.jpg
388,Johnnie,Naomi,johnnie.naomi3@hotmail.com,zwddcXrDU,1981,Masculino,"Español, Frances",Más de 2 años,Grado universitario,No especificar,Emocional,Si,Valle Medio del Lozoya,"Cocina, Baile, Musica",29/08/2021,,388.jpg
389,Harvey,Joe,harvey.joe9@aol.com,UvoDQWbSh,1997,Femenino,Chino,De 6 meses a 1 año,Doctorado,No,Orientacion sobre temas legales,Si,Valle Bajo del Lozoya,"Viajar, Fotografia, Juegos",26/08/2021,,389.jpg
390,Ashley,Mary,ashley.mary6@mail.com,apJkuyFuK,1989,Masculino,"Italiano, Arabe",De 6 meses a 1 año,Sin graduado escolar,No especificar,Orientacion sobre tramites,Si,Valle Bajo del Lozoya,"Pintura, Lectura, Cine",15/09/2021,,390.jpg
391,Tamara,Clay,tamara.clay7@yahoo.com,JcjYeUWBB,1980,Masculino,Portugues,De 6 meses a 1 año,Sin graduado escolar,Si,Orientacion laboral,No,Sierra del Rincon,"Fotografia, Viajar, Baile",25/05/2021,,391.jpg
392,Beatrice,Edith,beatrice.edith4@aol.com,CjUshHmcj,1999,No especificar,Frances,Menos de 6 meses,Master,No,Orientacion sobre temas legales,No,Valle Alto del Lozoya,"Naturaleza, Fotografia, Cine",14/08/2022,,392.jpg
393,Hector,Elena,hector.elena6@mail.kz,GsJFXVdeC,1997,No especificar,Ucraniano,Más de 2 años,Con graduado escolar,No,Orientacion sobre temas legales,No,Sierra del Rincon,"Viajar, Musica, Deportes",21/08/2022,,393.jpg
394,Giovanni,Veda,giovanni.veda3@yahoo.com,iCnjdbbMP,2001,Masculino,Ucraniano,Menos de 6 meses,Grado universitario,Si,Orientacion sobre tramites,Si,Valle Bajo del Lozoya,"Cine, Juegos, Lectura",09/01/2021,,394.jpg
395,Patricia,Claris,patricia.claris6@gmail.com,KBlHbANuZ,1990,No especificar,"Arabe, Ucraniano",De 1 año a 2 años,Doctorado,No,Orientacion sobre temas legales,Si,Sierra del Rincon,"Deportes, Baile, Cocina",07/07/2021,,395.jpg
396,Gary,Pearl,gary.pearl2@aol.com,qjdxmdvmo,1974,No especificar,"Arabe, Ingles",Más de 2 años,Con graduado escolar,Si,Emocional,Si,Valle Alto del Lozoya,"Naturaleza, Fotografia, Deportes",07/02/2021,,396.jpg
397,Arlene,Bobby,arlene.bobby3@gmail.com,sHSYqWqDc,1975,No especificar,Italiano,Más de 2 años,Grado universitario,No,Orientacion laboral,Si,Valle Alto del Lozoya,"Naturaleza, Cocina, Fotografia",25/02/2021,,397.jpg
398,Gloria,John,gloria.john2@yahoo.com,LpgsoqBfw,1990,Masculino,"Aleman, Ingles",De 1 año a 2 años,Con graduado escolar,No especificar,Emocional,No,Valle Alto del Lozoya,"Musica, Viajar, Cine",27/01/2022,,398.jpg
399,Olga,Theodore,olga.theodore8@yahoo.com,twsbLpolc,1979,No especificar,Portugues,De 6 meses a 1 año,Master,Si,Orientacion sobre tramites,Si,Valle del Jarama,"Naturaleza, Fotografia, Juegos",12/09/2022,,399.jpg
400,Dorothy,Virginia,dorothy.virginia9@aol.com,IzNQLVSoo,1974,No especificar,Aleman,Menos de 6 meses,Master,No,Orientacion laboral,No,Valle Medio del Lozoya,"Lectura, Pintura, Cocina",24/03/2021,,400.jpg
401,Frederick,Nanette,frederick.nanette4@outlook.com,BXCAkIwln,1983,No especificar,Español,De 6 meses a 1 año,Doctorado,No especificar,Orientacion sobre tramites,No,Valle del Jarama,"Juegos, Naturaleza, Fotografia",13/08/2022,,401.jpg
402,Catherine,Judith,catherine.judith4@aol.com,RPFsyhPDC,1965,Masculino,"Rumano, Ucraniano",Menos de 6 meses,Con graduado escolar,Si,Orientacion sobre tramites,Si,Valle Bajo del Lozoya,"Juegos, Pintura, Cocina",14/11/2021,,402.jpg
403,Michelle,Randy,michelle.randy4@yahoo.com,bbALtSzTV,1990,Femenino,Ucraniano,De 1 año a 2 años,Sin graduado escolar,Si,Emocional,Si,Sierra del Rincon,"Cocina, Viajar, Baile",20/10/2021,,403.jpg
404,Joshua,Marie,joshua.marie8@mail.kz,uPUcRPbxT,1975,Femenino,"Español, Aleman",Más de 2 años,Grado universitario,No especificar,Orientacion sobre tramites,Si,Valle Bajo del Lozoya,"Lectura, Cine, Deportes",18/05/2022,,404.jpg
405,Michael,Patricia,michael.patricia8@aol.com,WpgdsrGDC,1981,Femenino,"Italiano, Arabe",De 1 año a 2 años,Sin graduado escolar,No especificar,Emocional,No,Valle del Jarama,"Deportes, Naturaleza, Juegos",11/04/2022,,405.jpg
406,Paula,Rickey,paula.rickey1@mail.kz,UmBzTXlHP,1971,Masculino,"Español, Ingles",De 1 año a 2 años,FP (Formacion Profesional),No,Orientacion laboral,No,Valle Medio del Lozoya,"Deportes, Pintura, Lectura",13/03/2021,,406.jpg
407,Stephanie,Richard,stephanie.richard2@mail.com,iYzpVmwcM,1981,No especificar,"Arabe, Frances",De 6 meses a 1 año,Con graduado escolar,Si,Orientacion sobre tramites,Si,Sierra de la Cabrera,"Baile, Deportes, Cocina",22/09/2021,,407.jpg
408,Ida,Arnulfo,ida.arnulfo8@outlook.com,onvIkBRjw,1978,No especificar,"Italiano, Frances",Menos de 6 meses,Con graduado escolar,Si,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Deportes, Baile, Pintura",02/01/2023,,408.jpg
409,Isabel,Gerald,isabel.gerald7@aol.com,ZKojCKTvS,2002,No especificar,Ingles,Menos de 6 meses,Master,No,Emocional,Si,Valle Alto del Lozoya,"Fotografia, Naturaleza, Juegos",26/07/2022,,409.jpg
410,Christie,Dan,christie.dan1@mail.com,LXduvXfpe,1964,Femenino,"Chino, Rumano",Menos de 6 meses,Doctorado,No,Emocional,Si,Valle Medio del Lozoya,"Deportes, Cocina, Pintura",02/12/2021,,410.jpg
411,Jan,Amy,jan.amy2@yahoo.com,qpZpeWBqi,1991,No especificar,Español,De 6 meses a 1 año,Con graduado escolar,No especificar,Orientacion sobre temas legales,No,Valle Bajo del Lozoya,"Naturaleza, Deportes, Fotografia",02/08/2022,,411.jpg
412,James,Sophie,james.sophie5@gmail.com,maVrJzjZb,1999,No especificar,"Arabe, Portugues",De 1 año a 2 años,Sin graduado escolar,Si,Orientacion laboral,Si,Valle Alto del Lozoya,"Baile, Viajar, Pintura",28/02/2022,,412.jpg
413,Sharon,Jose,sharon.jose4@outlook.com,owlobWodG,1965,Femenino,"Rumano, Italiano",Menos de 6 meses,Sin graduado escolar,No especificar,Orientacion sobre tramites,Si,Valle Bajo del Lozoya,"Cocina, Lectura, Viajar",03/08/2022,,413.jpg
414,Blanche,Harold,blanche.harold7@mail.com,vNmWaoRkA,1981,Femenino,Portugues,De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Sierra de la Cabrera,"Cine, Naturaleza, Musica",28/11/2021,,414.jpg
415,Katherine,Elvia,katherine.elvia4@gmail.com,XFhDTQLOZ,1969,Femenino,Rumano,Menos de 6 meses,Doctorado,No,Orientacion sobre temas legales,Si,Valle Bajo del Lozoya,"Lectura, Musica, Deportes",04/10/2022,,415.jpg
416,Marvin,Janet,marvin.janet7@gmail.com,PxPaJAfwA,1983,Masculino,Español,De 1 año a 2 años,Grado universitario,Si,Orientacion sobre tramites,No,Valle Bajo del Lozoya,"Deportes, Baile, Naturaleza",06/06/2022,,416.jpg
417,Jackson,Beau,jackson.beau6@gmail.com,eXgIEDodz,1988,Femenino,Ingles,De 6 meses a 1 año,Con graduado escolar,No,Emocional,Si,Valle del Jarama,"Pintura, Musica, Cine",11/10/2021,,417.jpg
418,Jose,Edward,jose.edward6@hotmail.com,ypUpgjtYK,1971,Femenino,Aleman,De 6 meses a 1 año,FP (Formacion Profesional),No especificar,Orientacion laboral,No,Valle Alto del Lozoya,"Cine, Lectura, Baile",19/11/2022,,418.jpg
419,Ellen,James,ellen.james7@gmail.com,IJhwugFPu,1992,No especificar,"Español, Chino",De 6 meses a 1 año,Grado universitario,No,Orientacion laboral,Si,Valle Bajo del Lozoya,"Baile, Juegos, Lectura",03/11/2021,,419.jpg
